dim_site_id,dim_source,dim_load_date,site_name,on_sitehousing,createdon,updatedon,verificationlevel,visiting_country,visiting_region,is_certification_scope
585FC92734F3DA47B54C8C9073A601D6,RACP,09/09/22 12:26:00,Site 516875,No,04/21/22 08:07:00,01/06/22 12:29:00,Not Applicable,Ethiopia,Africa,TRUE
587C8CCD9BA9B369D2510EEC69B1FC45,RACP,09/09/22 12:26:00,Site 755432,No,04/21/22 08:06:00,03/10/22 17:45:00,Not Applicable,Guatemala,Latin America,TRUE
5891199A71A543E489877C348F572811,RACP,09/09/22 12:26:00,Site 719861,No,04/21/22 08:05:00,04/08/22 16:38:00,B-Low,Brazil,Latin America,TRUE
5898637AE6C78546D12B4A8DFEDE19ED,RACP,09/09/22 12:26:00,Site 615120,No,04/21/22 08:05:00,01/01/00 00:00:00,,United States of America (the),North America,FALSE
58D119BCA2493820516FAE775239EA32,RACP,09/09/22 12:26:00,Site 148320,No,01/01/00 00:00:00,05/12/22 08:46:00,Not Applicable,Turkey,Asia and Pacific,TRUE
58D3B7A4FA51A98A6CE69F9835BAC37F,RACP,09/09/22 12:26:00,Site 230494,No,01/01/00 00:00:00,08/08/22 07:03:00,Needs Manual Review,Ghana,Africa,TRUE
58F5BF994BBC792811D51B81C48068BE,RACP,09/09/22 12:26:00,Site 237659,No,08/24/22 07:40:00,08/24/22 07:40:00,,Sri Lanka,Asia and Pacific,TRUE
58F685E69821B7FDAE359D2686E418EE,RACP,09/09/22 12:26:00,Site 950436,No,04/21/22 08:12:00,12/14/21 17:08:00,D-High,Spain,Europe,TRUE
590C33E2627EFBCC5F90B8D89472FE97,RACP,09/09/22 12:26:00,Site 481036,No,04/21/22 08:12:00,12/14/21 19:16:00,D-High,Norway,Europe,TRUE
595B8AE354D6EB99CE55D504E9B15E96,RACP,09/09/22 12:26:00,Site 573014,,06/21/22 06:00:00,07/29/22 13:52:00,B-Low,Japan,Asia and Pacific,TRUE
59995C5E3F60A94FEC7C288D654F8360,RACP,09/09/22 12:26:00,Site 541492,Yes,07/18/22 19:31:00,07/18/22 19:35:00,Not Applicable,Brazil,Latin America,TRUE
599ED26257E0E7B4A92A011431B2CFF8,RACP,09/09/22 12:26:00,Site 144691,,05/24/22 11:30:00,06/06/22 15:19:00,B-Low,Germany,Europe,TRUE
59CF3183CFF8BFA44729C4BEF8BD67A2,RACP,09/09/22 12:26:00,Site 917006,Yes,04/21/22 08:05:00,01/01/00 00:00:00,,Brazil,Latin America,FALSE
59D1378B64E54A4439936403278058D1,RACP,09/09/22 12:26:00,Site 048446,Yes,01/01/00 00:00:00,08/24/22 05:03:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
59D70FAB33D6CB43CE8DD09BAA26615B,RACP,09/09/22 12:26:00,Site 324354,No,01/01/00 00:00:00,09/01/22 05:27:00,,India,Asia and Pacific,TRUE
59D7FC1EA78FC8B67FC3C9B83A1D46ED,RACP,09/09/22 12:26:00,Site 491498,No,04/21/22 08:08:00,01/06/22 20:34:00,B-Low,Ghana,Africa,TRUE
59D858EC17257E0571078A39E70145A9,RACP,09/09/22 12:26:00,Site 751222,Yes,04/21/22 08:09:00,11/20/21 00:58:00,Not Applicable,Costa Rica,Latin America,TRUE
59DB89C5EBF6AA1A4E1C67114ACA2A91,RACP,09/09/22 12:26:00,Site 267651,No,01/01/00 00:00:00,08/18/22 15:45:00,B-Low,Brazil,Latin America,TRUE
59EBB4415313B7C68124781134AFAEB9,RACP,09/09/22 12:26:00,Site 417556,No,01/01/00 00:00:00,05/23/22 17:57:00,Needs Manual Review,Brazil,Latin America,TRUE
5A2C02888DF5B8D2DA4D1C369D3F75D4,RACP,09/09/22 12:26:00,Site 869141,Yes,04/21/22 08:09:00,10/29/21 05:26:00,Not Applicable,India,Asia and Pacific,TRUE
5A3349A7CAF65392B64659C18834C341,RACP,09/09/22 12:26:00,Site 237744,Yes,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
5A37352BF5B6A559A1344F0C0D156E17,RACP,09/09/22 12:26:00,Site 766593,Yes,01/01/00 00:00:00,08/17/22 20:22:00,To Be Determined,Costa Rica,Latin America,TRUE
5A5DEAFA0047FBD4454C7DB4EF04D39A,RACP,09/09/22 12:26:00,Site 228554,No,04/21/22 08:09:00,11/02/21 07:50:00,Not Applicable,India,Asia and Pacific,TRUE
5AE287320BD6DFD7F36075AC40F46A5E,RACP,09/09/22 12:26:00,Site 003161,,06/20/22 14:03:00,06/20/22 14:05:00,Not Applicable,Uganda,Africa,TRUE
5B0AB83B1D5588D2701D9615F689E1ED,RACP,09/09/22 12:26:00,Site 216917,Yes,01/01/00 00:00:00,08/05/22 22:16:00,,Honduras,Latin America,TRUE
5B3BF29BE4455A742798594DE2253BDF,RACP,09/09/22 12:26:00,Site 400382,No,01/01/00 00:00:00,08/01/22 17:54:00,Not Applicable,Guatemala,Latin America,TRUE
5B8118541AD24D59F25DE214D61B52B3,RACP,09/09/22 12:26:00,Site 562952,No,01/01/00 00:00:00,06/09/22 06:31:00,Not Applicable,China,Asia and Pacific,TRUE
5BA8AAB477461AB85D7F73779476193D,RACP,09/09/22 12:26:00,Site 808581,,06/18/22 08:52:00,06/20/22 13:34:00,Not Applicable,Uganda,Africa,TRUE
5BFA815BF3B9E795A59A2A39F6D3F825,RACP,09/09/22 12:26:00,Site 209691,,07/29/22 21:54:00,07/29/22 22:00:00,Not Applicable,Colombia,Latin America,TRUE
5C041A5C4129E753966BCCC3B8984445,RACP,09/09/22 12:26:00,Site 720939,No,04/21/22 08:08:00,02/01/22 15:11:00,Not Applicable,China,Asia and Pacific,TRUE
5C0D528C87C70E6E35CF79BA08C1D624,RACP,09/09/22 12:26:00,Site 727949,No,06/09/22 16:12:00,06/09/22 16:14:00,B-Low,Australia,Asia and Pacific,TRUE
5C2E21FEEDE9BF4585A6189C9B167200,RACP,09/09/22 12:26:00,Site 822971,Yes,04/21/22 08:06:00,02/28/22 15:41:00,Not Applicable,Malawi,Africa,TRUE
5C651DD141CEFAC8A392F4D8815A2991,RACP,09/09/22 12:26:00,Site 770650,Yes,01/01/00 00:00:00,08/24/22 05:03:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
5CAFE02B581BE9AB154F3FC57FBC5936,RACP,09/09/22 12:26:00,Site 680338,No,05/06/22 17:55:00,06/06/22 20:15:00,D-High,United States of America (the),North America,TRUE
5CB7336AC7B8C312DEE9F05E575B4BA3,RACP,09/09/22 12:26:00,Site 393764,No,04/21/22 08:11:00,11/16/21 02:12:00,Not Applicable,Japan,Asia and Pacific,TRUE
5CCC40A1DCE478E5CFFC50C871017ADC,RACP,09/09/22 12:26:00,Site 489391,No,01/01/00 00:00:00,06/21/22 06:55:00,,Kenya,Africa,TRUE
5D043C9516443A0D580D2C69F616BAE5,RACP,09/09/22 12:26:00,Site 119006,No,04/21/22 08:08:00,01/06/22 20:17:00,B-Low,Ghana,Africa,TRUE
5D213BB4CE67090B16DBBC09D03167B0,RACP,09/09/22 12:26:00,Site 450137,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
5D30443DA438E5B77EA4B2FCDA3B2B46,RACP,09/09/22 12:26:00,Site 475518,No,04/21/22 08:05:00,01/01/00 00:00:00,,United States of America (the),North America,FALSE
5D6C22680FDD14D71B824EC871A74DC1,RACP,09/09/22 12:26:00,Site 720939,No,01/01/00 00:00:00,06/19/22 08:03:00,,China,Asia and Pacific,TRUE
5D99A3D662ED5159018130DB286B538C,RACP,09/09/22 12:26:00,Site 770401,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
5DAFA169509492DFCBCC5CA4692C3448,RACP,09/09/22 12:26:00,Site 637517,No,04/21/22 08:12:00,12/15/21 15:32:00,D-High,Netherlands (the),Europe,TRUE
5E3209F67A794DAEB23C06E63353C19B,RACP,09/09/22 12:26:00,Site 762030,No,04/21/22 08:09:00,01/04/22 06:00:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
5E9AA2613AD84533DCB993F41FD3309E,RACP,09/09/22 12:26:00,Site 370462,,05/11/22 12:00:00,06/07/22 16:51:00,B-Low,Germany,Europe,TRUE
5EB07E5620B876B4F5E631F0B2C6A457,RACP,09/09/22 12:26:00,Site 736729,No,01/01/00 00:00:00,06/21/22 06:55:00,,Kenya,Africa,TRUE
5EB9983882EA7D708D0670D2BF6155F7,RACP,09/09/22 12:26:00,Site 552507,No,04/21/22 08:11:00,11/16/21 02:12:00,Not Applicable,Japan,Asia and Pacific,TRUE
5EBF101CB45F8C918075D6483DF593BA,RACP,09/09/22 12:26:00,Site 654727,Yes,04/21/22 08:11:00,01/27/22 15:44:00,Not Applicable,India,Asia and Pacific,TRUE
5EC439F96B0041A1BC58E3F3C67A0BE8,RACP,09/09/22 12:26:00,Site 365419,Yes,01/01/00 00:00:00,08/24/22 05:03:00,Not Applicable,Indonesia,Asia and Pacific,TRUE
5ECA1B11A93FC680FAE212EF7CBB2A4E,RACP,09/09/22 12:26:00,Site 050805,No,01/01/00 00:00:00,07/01/22 16:53:00,Needs Manual Review,Germany,Europe,TRUE
5F8C9C9B75B5D29AE05CBBF2CDAF04BB,RACP,09/09/22 12:26:00,Site 295761,,05/19/22 12:15:00,06/07/22 16:52:00,B-Low,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
5F995E442DB7204F8E580A478F615C1B,RACP,09/09/22 12:26:00,Site 042057,Yes,05/27/22 16:59:00,05/31/22 18:16:00,Not Applicable,Dominican Republic (the),Latin America,TRUE
5FCF2E376EB890C059024ED2A3666FF5,RACP,09/09/22 12:26:00,Site 550459,No,04/21/22 08:06:00,03/10/22 11:20:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
5FEC3F277D1526BF8049587B9545E81A,RACP,09/09/22 12:26:00,Site 406577,No,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
6008B12A305F166588620793DC1C7F38,RACP,09/09/22 12:26:00,Site 171457,No,04/21/22 08:09:00,01/28/22 17:22:00,A-Very Low,Germany,Europe,TRUE
603FD19246B5E6DC7EC8AB7751A4E531,RACP,09/09/22 12:26:00,Site 455233,No,05/03/22 11:11:00,05/03/22 11:12:00,Not Applicable,Brazil,Latin America,TRUE
609B76ABA1D93017BA2B8B6BA4FE0DC2,RACP,09/09/22 12:26:00,Site 786669,No,04/21/22 08:08:00,01/06/22 20:18:00,B-Low,Ghana,Africa,TRUE
60A767B892706EDDB33CE51C80AD310C,RACP,09/09/22 12:26:00,Site 326109,,06/21/22 19:11:00,06/21/22 20:21:00,Not Applicable,Ethiopia,Africa,TRUE
614C00687D3B2C3EB392FEF7CAD95CE7,RACP,09/09/22 12:26:00,Site 264820,No,04/21/22 08:12:00,01/01/00 00:00:00,Not Applicable,China,Asia and Pacific,TRUE
6184A171FC2397786391C4FB09FF98DB,RACP,09/09/22 12:26:00,Site 394179,No,01/01/00 00:00:00,08/08/22 07:03:00,Needs Manual Review,Ghana,Africa,TRUE
619549AD917307BAA6FE13763DFD1802,RACP,09/09/22 12:26:00,Site 282438,No,01/01/00 00:00:00,09/06/22 11:06:00,,Brazil,Latin America,TRUE
61A84894750F688011ECAA7CD354D48B,RACP,09/09/22 12:26:00,Site 376862,,06/21/22 19:29:00,06/21/22 20:21:00,Not Applicable,Ethiopia,Africa,TRUE
61B1E20D8FDD7908877EF73258135D8D,RACP,09/09/22 12:26:00,Site 335691,No,04/21/22 08:09:00,01/21/22 05:46:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
622EF444034ED802A54E4294FEE43371,RACP,09/09/22 12:26:00,Site 037340,,06/21/22 20:17:00,06/21/22 20:21:00,Not Applicable,Ethiopia,Africa,TRUE
6292F4C5798AE2B2E6665157F2F5C037,RACP,09/09/22 12:26:00,Site 858885,No,01/01/00 00:00:00,05/31/22 04:06:00,,China,Asia and Pacific,TRUE
62FC00C06135CE0DE6D86505D81D734F,RACP,09/09/22 12:26:00,Site 508075,,08/05/22 20:05:00,08/05/22 20:39:00,Not Applicable,Costa Rica,Latin America,TRUE
633A2093BE9B72EE2B7E777F779B8138,RACP,09/09/22 12:26:00,Site 768728,No,04/21/22 08:10:00,10/23/21 06:37:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
633F29282AE4DE04B4B782E898332EBA,RACP,09/09/22 12:26:00,Site 224134,,07/18/22 19:33:00,07/18/22 19:35:00,Not Applicable,Brazil,Latin America,TRUE
6355813F059B2368E8553F2988488E39,RACP,09/09/22 12:26:00,Site 811436,No,04/21/22 08:08:00,01/13/22 15:08:00,B-Low,Brazil,Latin America,TRUE
635C830D498084585332C0F82E8FAFCD,RACP,09/09/22 12:26:00,Site 454003,No,04/21/22 08:09:00,12/07/21 14:43:00,Not Applicable,United Republic of Tanzania,Africa,TRUE
636C5C73C8C75FBC52E20298E0BBE82D,RACP,09/09/22 12:26:00,Site 084760,No,01/01/00 00:00:00,07/19/22 17:17:00,,Guatemala,Latin America,TRUE
6384BC85F73746887804DE49BFB55DDB,RACP,09/09/22 12:26:00,Site 679299,No,01/01/00 00:00:00,07/20/22 14:52:00,,India,Asia and Pacific,TRUE
63918F3DFD74C250BBC6F5203A52DFB0,RACP,09/09/22 12:26:00,Site 297032,No,01/01/00 00:00:00,08/18/22 15:45:00,E-Very High,Brazil,Latin America,TRUE
63E379806CC8791F7471DD6B3F89241A,RACP,09/09/22 12:26:00,Site 096274,No,04/21/22 08:06:00,04/15/22 15:26:00,C-Medium,Canada,North America,TRUE
63F9CB4A3C0A17D3696598F558BF4A5D,RACP,09/09/22 12:26:00,Site 282324,No,04/21/22 08:06:00,04/15/22 15:25:00,B-Low,Canada,North America,TRUE
64074ACC5A52219EBBC956DB17AE07F3,RACP,09/09/22 12:26:00,Site 906801,No,08/31/22 16:37:00,08/31/22 16:40:00,Not Applicable,Colombia,Latin America,TRUE
64560908534ED223FE7C6090D4C43039,RACP,09/09/22 12:26:00,Site 679581,No,04/21/22 08:05:00,01/01/00 00:00:00,,China,Asia and Pacific,FALSE
648F8EAFFF363E65F767E8E446DA63BE,RACP,09/09/22 12:26:00,Site 234454,No,01/01/00 00:00:00,08/22/22 12:22:00,,Italy,Europe,TRUE
64AEE6EF5FEED2523244259D30610259,RACP,09/09/22 12:26:00,Site 974168,No,04/21/22 08:11:00,01/01/00 00:00:00,B-Low,Netherlands (the),Europe,TRUE
64EBF7BE4F439F16E4A102C190CBFD40,RACP,09/09/22 12:26:00,Site 880192,No,01/01/00 00:00:00,07/21/22 11:06:00,,India,Asia and Pacific,TRUE
64EF76CD44AA9A9B17BFAB101C046814,RACP,09/09/22 12:26:00,Site 931762,No,04/21/22 08:05:00,05/05/22 13:38:00,B-Low,Germany,Europe,TRUE
650AF8BD31CA41BBDF7B424E44331764,RACP,09/09/22 12:26:00,Site 914176,No,01/01/00 00:00:00,08/24/22 05:52:00,,Sri Lanka,Asia and Pacific,TRUE
6515CE39E770F928086FB88947E85F96,RACP,09/09/22 12:26:00,Site 446333,,08/08/22 14:12:00,08/08/22 14:13:00,Not Applicable,Democratic Republic of Congo,Africa,TRUE
6519336BC9AC04B2DAFA4DF2E335E996,RACP,09/09/22 12:26:00,Site 203049,No,01/01/00 00:00:00,08/08/22 07:03:00,Needs Manual Review,Ghana,Africa,TRUE
654110C07D23E63A1FBCDF8BB9DE03B9,RACP,09/09/22 12:26:00,Site 417556,No,01/01/00 00:00:00,06/07/22 17:51:00,Needs Manual Review,Brazil,Latin America,TRUE
655F7FC5C776C71C6DC068A0857DFFCD,RACP,09/09/22 12:26:00,Site 272551,Yes,04/21/22 08:05:00,01/01/00 00:00:00,,Brazil,Latin America,FALSE
657766D277C3122999B9110B0304F8C1,RACP,09/09/22 12:26:00,Site 406577,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
65A2D352792E5DCAF3BC5E94D7728D4A,RACP,09/09/22 12:26:00,Site 678132,,01/01/00 00:00:00,06/16/22 17:24:00,Not Applicable,Ethiopia,Africa,TRUE
65C451BA1D012457409642A95E38075C,RACP,09/09/22 12:26:00,Site 992795,Yes,04/21/22 08:08:00,01/06/22 20:38:00,B-Low,Ghana,Africa,TRUE
6668EC982090766EE56109D6878FFCB1,RACP,09/09/22 12:26:00,Site 263406,No,04/21/22 08:09:00,11/20/21 00:58:00,Not Applicable,Costa Rica,Latin America,TRUE
66A9176A982B891A1E4C7315D57E2C8C,RACP,09/09/22 12:26:00,Site 751788,No,01/01/00 00:00:00,05/23/22 19:47:00,To Be Determined,Brazil,Latin America,TRUE
66ABCA4CF486208FA160946D51DD6982,RACP,09/09/22 12:26:00,Site 542367,No,04/21/22 08:12:00,12/14/21 19:21:00,D-High,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
66BCB3BF77767D8ACC08E5140505EC48,RACP,09/09/22 12:26:00,Site 542834,,07/29/22 21:43:00,07/29/22 22:00:00,Not Applicable,Colombia,Latin America,TRUE
66D80DA7F0E6DD4DE2488613E34F2818,RACP,09/09/22 12:26:00,Site 507184,No,04/21/22 08:07:00,01/18/22 20:07:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
66DB6F1FDCEBF5C2E81B914CDB5505E6,RACP,09/09/22 12:26:00,Site 415847,No,01/01/00 00:00:00,06/21/22 06:55:00,,Kenya,Africa,TRUE
66F0AAB26A0A4117E45D04F73CE4A0B3,RACP,09/09/22 12:26:00,Site 620054,No,04/21/22 08:06:00,03/03/22 14:26:00,A-Very Low,Slovenia,Europe,TRUE
66F21CD38FB85FF7B2AFC8E68E3BBBFB,RACP,09/09/22 12:26:00,Site 022935,No,05/11/22 14:05:00,09/07/22 18:33:00,C-Medium,Sweden,Europe,TRUE
66FDE4C219183B59DDBB03ECC75CFEE5,RACP,09/09/22 12:26:00,Site 383200,No,07/12/22 17:37:00,07/12/22 20:39:00,Not Applicable,Colombia,Latin America,TRUE
670527C2F6DC10B0942566F5F4F4092F,RACP,09/09/22 12:26:00,Site 084760,No,01/01/00 00:00:00,07/19/22 17:17:00,,Guatemala,Latin America,TRUE
6716066428084E5118E98FD9F862B1A4,RACP,09/09/22 12:26:00,Site 397642,,06/23/22 15:06:00,07/07/22 20:01:00,D-High,Italy,Europe,TRUE
67612D3E068F9465AF2C1A8FB9DA7E7B,RACP,09/09/22 12:26:00,Site 406620,No,04/21/22 08:08:00,01/11/22 18:16:00,B-Low,China,Asia and Pacific,TRUE
67773C2DC5F8C449F1855DBB8D119BB0,RACP,09/09/22 12:26:00,Site 242881,Yes,04/21/22 08:05:00,03/29/22 11:27:00,Not Applicable,Brazil,Latin America,TRUE
67F33D1902D0764A468407924C142E65,RACP,09/09/22 12:26:00,Site 685653,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
681EDA6704EB5B623F7D65ACB24667EE,RACP,09/09/22 12:26:00,Site 055334,No,01/01/00 00:00:00,06/19/22 08:03:00,,China,Asia and Pacific,TRUE
68424AD0DDDC8659DCF30BAE166D99C0,RACP,09/09/22 12:26:00,Site 878594,No,04/21/22 08:08:00,01/06/22 20:37:00,B-Low,Ghana,Africa,TRUE
6857C4C49A65F19A655FC73DC8E94DC3,RACP,09/09/22 12:26:00,Site 001385,No,01/01/00 00:00:00,06/09/22 06:31:00,Not Applicable,China,Asia and Pacific,TRUE
6860D8D5184BD91F7D5FBE5D021D8819,RACP,09/09/22 12:26:00,Site 200718,Yes,01/01/00 00:00:00,08/17/22 20:22:00,To Be Determined,Costa Rica,Latin America,TRUE
6885A8AEC897D40FDF4B1AD34AFC9751,RACP,09/09/22 12:26:00,Site 670353,,08/12/22 15:56:00,08/12/22 15:58:00,Needs Manual Review,Mexico,Latin America,TRUE
68B27CD04B8BC29BAD925CAFFBB4F1B8,RACP,09/09/22 12:26:00,Site 777872,No,04/21/22 08:09:00,11/09/21 13:14:00,Not Applicable,Kenya,Africa,TRUE
69029391F203483E77F23DA07A4B4FB5,RACP,09/09/22 12:26:00,Site 167324,,06/29/22 20:12:00,06/29/22 20:14:00,Not Applicable,Colombia,Latin America,TRUE
6922D87DCBB6EE147E9A534A5632B8F9,RACP,09/09/22 12:26:00,Site 646091,Yes,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
697441BCB44CFC7497E2F6B9A1BA22C0,RACP,09/09/22 12:26:00,Site 082603,No,04/21/22 08:12:00,01/01/00 00:00:00,D-High,Netherlands (the),Europe,TRUE
697EE7A5254F28B56E461A01D3FF1EAB,RACP,09/09/22 12:26:00,Site 756071,No,01/01/00 00:00:00,06/06/22 08:49:00,Not Applicable,Kenya,Africa,TRUE
699FCFA5C8C0A9B17B5B84059FA16156,RACP,09/09/22 12:26:00,Site 691684,No,04/21/22 08:08:00,01/06/22 20:42:00,B-Low,Ghana,Africa,TRUE
69A13900FCF81FECD3493FAC2B7178BA,RACP,09/09/22 12:26:00,Site 094664,No,04/21/22 08:10:00,12/15/21 15:53:00,D-High,Switzerland,Europe,TRUE
69ECC7FF9137DBB54F04FFD34A7F9045,RACP,09/09/22 12:26:00,Site 086206,No,07/27/22 02:10:00,08/01/22 21:07:00,Not Applicable,Sri Lanka,Asia and Pacific,TRUE
6A0AA312804D6A810EC620863B7B2593,RACP,09/09/22 12:26:00,Site 073820,No,07/12/22 17:31:00,07/12/22 20:39:00,Not Applicable,Colombia,Latin America,TRUE
6A1F28CCB32C4E47E19A38E6306BCF8E,RACP,09/09/22 12:26:00,Site 274897,No,01/01/00 00:00:00,08/01/22 05:34:00,,India,Asia and Pacific,TRUE
6A27DB79A124E20879B8240AA7CB5085,RACP,09/09/22 12:26:00,Site 995416,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
6A7BB4DD49FFD88C67C689030443EF4D,RACP,09/09/22 12:26:00,Site 889075,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
6ACD8EA7F3ED830A0B077B7C3BE73489,RACP,09/09/22 12:26:00,Site 240849,No,09/08/22 11:52:00,09/08/22 11:53:00,Not Applicable,Turkey,Asia and Pacific,TRUE
6AD0048E5FF68923E2321761901309AF,RACP,09/09/22 12:26:00,Site 589886,No,04/21/22 08:10:00,01/25/22 20:57:00,D-High,Germany,Europe,TRUE
6AE001C73AC6BC9E9412875F434387BA,RACP,09/09/22 12:26:00,Site 823192,No,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
6AED1977393667ECA66CE546E95991A7,RACP,09/09/22 12:26:00,Site 022425,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,Germany,Europe,TRUE
6B05CFE2AE0D40BC8F02A52055D3E3B3,RACP,09/09/22 12:26:00,Site 340604,No,01/01/00 00:00:00,05/23/22 19:47:00,To Be Determined,Brazil,Latin America,TRUE
6B30DEC56B77022F437A939B9FA890DA,RACP,09/09/22 12:26:00,Site 843513,No,04/21/22 08:06:00,03/11/22 18:53:00,B-Low,United States of America (the),North America,TRUE
6B5862BD22347CCBB32E5ED625406D00,RACP,09/09/22 12:26:00,Site 512962,,07/29/22 21:45:00,07/29/22 22:00:00,Not Applicable,Colombia,Latin America,TRUE
6B732AB1318D501169D558DED6881356,RACP,09/09/22 12:26:00,Site 761495,No,01/01/00 00:00:00,05/05/22 08:48:00,,China,Asia and Pacific,TRUE
6B82F7799DC96E9C64AA010276F71A4E,RACP,09/09/22 12:26:00,Site 912111,Yes,01/01/00 00:00:00,08/10/22 08:54:00,,Viet Nam,Asia and Pacific,TRUE
6C15C91946588051A48485895D0196A4,RACP,09/09/22 12:26:00,Site 929601,,06/17/22 10:28:00,07/06/22 15:28:00,B-Low,Singapore,Asia and Pacific,TRUE
6C18341D3AFEEAFE02FBEDB4466CAA3D,RACP,09/09/22 12:26:00,Site 188917,,08/05/22 19:50:00,08/05/22 20:39:00,Not Applicable,Costa Rica,Latin America,TRUE
6C33AE4789CC8D79FFACA009EF72CD75,RACP,09/09/22 12:26:00,Site 940453,No,04/21/22 08:09:00,11/09/21 21:20:00,Not Applicable,Colombia,Latin America,TRUE
6C38771C042A684BE942067C2DAA9F13,RACP,09/09/22 12:26:00,Site 806391,Yes,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
6C3F24409D3B0E72F006DD3CBB3DC85B,RACP,09/09/22 12:26:00,Site 628630,No,04/21/22 08:09:00,11/19/21 10:42:00,Not Applicable,India,Asia and Pacific,TRUE
6C524B1C2588864981B9025DEC2ABB4C,RACP,09/09/22 12:26:00,Site 074699,No,04/27/22 16:28:00,04/27/22 16:32:00,D-High,United Kingdom of Great Britain and Northern Ireland (the),Europe,TRUE
6C5808985D6765F6DE38A70EE1370A8E,RACP,09/09/22 12:26:00,Site 128117,No,04/27/22 16:27:00,04/27/22 16:31:00,D-High,Germany,Europe,TRUE
6C61A5B131B2CD2E341B29D9D54B3675,RACP,09/09/22 12:26:00,Site 393369,No,04/21/22 08:10:00,02/16/22 16:16:00,B-Low,Australia,Asia and Pacific,TRUE
6C8CC2C8A334D6AF25E5079029673927,RACP,09/09/22 12:26:00,Site 193412,No,04/21/22 08:05:00,01/01/00 00:00:00,,Canada,North America,FALSE
6D25227A74E5BDB5C846E8CB03DA46BA,RACP,09/09/22 12:26:00,Site 226797,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,Belgium,Europe,TRUE
6D37A4C7E1B6C5B4F8D3602BE6F0D3A4,RACP,09/09/22 12:26:00,Site 774898,No,04/21/22 08:10:00,01/25/22 20:58:00,B-Low,Germany,Europe,TRUE
6D421DD024B8144C9305B6BF01DB14EF,RACP,09/09/22 12:26:00,Site 511677,No,01/01/00 00:00:00,08/24/22 05:52:00,,Sri Lanka,Asia and Pacific,TRUE
6D5385873B70E47F608EA36F3317E929,RACP,09/09/22 12:26:00,Site 996609,No,04/21/22 08:11:00,01/01/00 00:00:00,Not Applicable,India,Asia and Pacific,TRUE
6DA6E08482FFD336947A6E60F5F901F8,RACP,09/09/22 12:26:00,Site 589886,No,01/01/00 00:00:00,07/01/22 16:53:00,Needs Manual Review,Germany,Europe,TRUE
6DB4E104B3AFA6DB2EEFC3CD47842E97,RACP,09/09/22 12:26:00,Site 368385,No,08/29/22 07:53:00,08/29/22 07:55:00,Not Applicable,Uganda,Africa,TRUE
6E1233C442CF99B874681D1427574353,RACP,09/09/22 12:26:00,Site 561438,No,05/18/22 15:35:00,05/18/22 15:56:00,B-Low,Japan,Asia and Pacific,TRUE
6E13E81E252EF7BC32CCAAC02B2228A4,RACP,09/09/22 12:26:00,Site 467827,No,04/21/22 08:09:00,11/05/21 09:21:00,Not Applicable,China,Asia and Pacific,TRUE
6E72C9A5B83040E0B2D022A678E5094A,RACP,09/09/22 12:26:00,Site 729659,Yes,01/01/00 00:00:00,07/28/22 07:39:00,Not Applicable,Guatemala,Latin America,TRUE
6E7301E95E17C1C8BE5745D7D9097E0A,RACP,09/09/22 12:26:00,Site 430908,No,01/01/00 00:00:00,09/08/22 08:55:00,To Be Determined,France,Europe,TRUE
6E91D6FC0ABB289331C31BDA482A33BF,RACP,09/09/22 12:26:00,Site 106598,No,08/11/22 13:16:00,08/11/22 13:16:00,,Ghana,Africa,TRUE
6EC27E6BBF2A8327ABC08A189D4623CA,RACP,09/09/22 12:26:00,Site 149364,No,04/21/22 08:10:00,02/28/22 06:05:00,Not Applicable,China,Asia and Pacific,TRUE
6ECFE0095179BC4384E54C6598AF4AEB,RACP,09/09/22 12:26:00,Site 533636,,01/01/00 00:00:00,06/17/22 16:29:00,,Ghana,Africa,TRUE
